ra,dec,phot_g_mean_mag
261223,49183,88
261389,49647,84
261862,49745,86
262779,49724,82
263072,49506,86
264630,49639,87
264872,49890,81
265546,49003,86
265869,49880,86
266158,49232,82
266233,49120,83
267549,49093,86
268503,49795,81
268635,49634,88
269156,49150,85
271724,49815,87
272224,49834,89
273212,49627,87
274763,49968,86
275339,49406,85
275344,49519,85
275508,49535,87
275813,49964,81
276462,49773,90
278456,49051,81
278528,49538,85
278616,49951,82
278720,49412,90
278789,49100,85
278889,49192,85
279002,49009,83
279251,49052,89
279662,49096,88
279693,49506,89
280074,49088,84
280154,49062,90
281006,49867,90
281169,49691,89
281448,49528,88
281659,49442,87
281821,49635,86
282030,49843,85
282666,49768,86
282725,49445,90
283132,49532,88
283139,49119,87
283200,49240,86
284790,49509,85
284807,49591,87
285136,49456,86
285403,49711,84
285730,49597,86
285781,49675,88
285944,49586,90
286340,49486,90
286419,49306,84
286442,49749,90
286798,49615,83
286892,49841,87
287370,49970,85
287897,49770,90
288184,49747,87
288255,49888,87
288285,49165,90
289152,49713,89
289203,49111,88
289603,49565,85
289736,49860,87
290837,49607,87
291887,49257,81
291958,49518,90
292480,49509,84
292691,49413,89
292716,49986,87
292924,49107,83
292971,49808,90
293894,49530,90
294442,49330,87
294468,49694,89
294765,49499,87
295466,49989,81
295522,49356,86
295659,49972,86
297094,49237,85
297296,49900,87
297675,49810,87
297680,49130,89
298139,49560,88
298148,49475,81
298617,49580,90
298977,49195,81
299022,49168,90
299278,49651,85
299824,49840,87
299934,49902,82
299990,49781,89
300195,49020,88
300525,49937,87
300548,49123,89
301573,49181,87
301625,49088,86
301656,49959,90
301914,49598,81
301915,49216,88
302034,49026,90
302774,49762,89
302776,49450,83
303041,49987,90
303735,49409,84
303951,49435,83
304026,49919,85
304053,49144,90
304612,49748,89
304742,49627,87
304857,49104,89
304992,49440,82
305097,49426,85
305159,49360,90
305266,49686,82
306485,49476,89
306919,49939,83
307479,49130,85
308336,49541,88
308449,49126,89
308461,49734,88
309116,49534,84
310167,49379,88
310209,49411,88
310308,49547,90
310542,49735,85
310624,49262,87
310624,49266,81
310911,49419,89
311299,49047,85
311754,49022,90
311906,49159,88
312429,49131,89
312684,49616,88
312713,49778,89
312802,49493,89
312904,49068,90
313180,49790,85
313274,49492,90
313350,49386,90
313907,49868,90
314175,49672,85
314434,49717,89
314808,49669,84
315476,49642,82
315594,49775,88
315750,49038,85
315986,49239,81
316181,49029,82
317493,49161,85
317496,49019,90
317687,49840,87
318015,49191,86
318090,49505,88
318468,49545,87
319069,49282,89
319551,49932,84
319718,49721,84
319806,49078,86
319858,49615,87
319959,49135,87
320097,49538,88
320175,49384,90
320649,49975,90
320663,49487,87
321262,49969,81
321351,49395,82
321364,49549,90
321539,49322,85
322112,49445,81
322828,49237,88
322885,49670,83
323059,49931,86
323115,49009,90
323237,49798,83
323488,49412,87
323829,49422,89
323906,49404,82
324066,49349,86
324610,49437,87
324919,49509,89
324958,49137,90
325236,49199,87
325350,49352,90
325560,49617,85
326188,49513,86
326204,49331,86
326335,49481,84
326614,49221,85
327496,49992,83
327881,49676,83
328063,49804,86
328148,49615,87
328185,49755,90
328206,49868,88
328677,49272,86
328823,49507,90
329130,49730,86
329372,49040,89
330069,49796,87
330434,49588,83
330988,49402,87
331304,49313,82
331443,49233,90
331478,49246,86
331721,49267,83
332035,49715,88
332312,49640,85
333021,49941,87
333030,49260,82
333164,49860,88
333613,49872,84
333679,49861,87
333930,49449,88
334034,49705,87
334220,49048,85
334313,49772,87
334361,49196,82
334363,49614,89
334501,49354,90
334557,49316,88
334609,49662,89
334907,49468,87
334962,49551,90
335022,49866,85
335030,49503,82
335174,49981,88
335176,49971,88
335518,49801,88
335895,49815,84
336359,49815,88
336551,49841,87
336616,49690,86
336668,49095,89
336730,49712,82
336741,49705,85
336751,49374,84
336777,49619,89
336981,49320,84
337224,49853,84
337284,49831,89
337490,49087,88
337926,49979,90
338996,49701,84
339368,49471,90
339731,49165,88
339737,49098,85
339910,49701,89
340576,49255,82
341170,49733,82
341244,49481,90
341656,49064,87
342128,49320,83
342131,49074,90
342405,49472,90
342718,49625,87
343244,49865,85
343307,49832,81
343626,49638,85
343768,49545,89
343809,49978,88
344343,49032,84
344373,49259,84
344649,49296,90
345003,49445,90
345154,49391,82
345618,49623,88
345794,49951,84
346261,49748,86
346270,49049,81
346737,49272,87
346817,49500,87
346870,49044,81
347215,49421,89
347275,49989,87
347776,49327,90
347966,49333,88
348371,49242,90
349433,49239,85
349461,49762,84
349794,49233,85
349967,49313,88
350082,49720,90
350370,49225,81
350458,49092,86
351265,49081,86
351321,49645,84
351351,49322,88
352036,49049,88
352364,49234,85
352647,49860,88
352737,49923,90
354041,49506,89
354364,49364,85
354733,49171,82
355165,49678,85
355289,49105,83
355464,49427,90
355508,49725,89
355749,49119,89
355886,49570,86
356266,49049,90
356587,49490,85
357001,49791,88
357078,49865,81
357199,49496,89
357980,49033,84
358046,49806,86
358336,49578,88
358814,49865,86
359241,49486,84
50,50791,83
454,50211,90
2101,50245,81
2297,50829,81
2528,50807,82
2568,50885,86
2652,50126,87
2841,50843,85
2873,50282,85
2957,50501,83
2975,50752,82
3078,50630,86
3156,50428,89
3615,50302,83
4098,50234,90
4901,50047,89
5075,50671,85
5358,50947,87
5969,50231,87
6026,50893,85
6067,50306,90
6115,50559,90
6270,50728,83
6291,50101,81
6967,50912,88
7288,50916,87
7324,50130,88
7393,50386,86
7696,50260,88
7830,50029,82
8021,50004,90
8264,50493,83
8409,50116,89
8540,50997,82
8664,50223,89
9340,50307,90
9985,50766,85
10227,50986,88
11656,50484,87
11693,50270,89
11732,50289,89
11797,50655,85
11867,50410,84
11915,50696,86
12010,50058,84
12176,50300,88
12604,50630,86
12604,50630,84
12993,50019,81
13310,50863,87
13590,50471,90
14720,50687,89
15495,50571,83
15875,50538,85
15927,50432,89
15927,50432,89
16049,50991,87
16208,50221,88
16284,50926,84
17091,50424,87
17104,50355,88
17306,50355,89
17713,50809,90
18037,50111,90
18128,50521,88
18389,50215,86
18398,50103,81
18854,50016,90
18935,50872,87
19697,50162,89
19788,50691,90
19944,50489,84
20510,50605,84
21133,50803,84
21321,50488,85
22091,50713,85
22684,50665,85
23131,50824,88
24177,50441,88
25096,50918,88
25623,50000,82
26390,50151,85
26470,50031,85
26563,50077,86
26632,50401,90
26869,50751,84
28398,50792,86
28731,50848,89
29271,50949,88
29285,50780,86
29427,50612,88
29496,50929,87
29639,50196,86
30577,50142,89
30955,50501,81
31113,50255,83
31245,50956,83
31476,50500,87
31502,50033,87
31833,50289,81
32904,50647,88
33701,50441,89
33800,50326,87
34410,50520,90
34659,50889,88
34814,50515,86
35177,50798,86
35559,50085,90
35956,50903,86
36263,50246,90
36390,50500,82
37009,50955,86
37030,50292,84
37630,50567,90
38280,50168,86
38584,50195,85
39048,50274,88
39551,50868,83
39701,50762,85
39850,50120,87
40088,50463,87
40607,50636,87
40673,50464,88
40692,50402,81
40902,50385,83
41239,50727,82
41433,50607,90
41751,50124,88
41751,50125,87
41923,50187,87
42462,50014,85
43623,50895,90
43748,50981,84
45993,50957,88
46125,50619,87
47326,50581,87
47472,50380,89
48031,50962,84
48046,50263,81
48517,50380,89
48954,50956,82
49781,50337,89
50896,50664,86
51326,50075,86
51423,50068,86
51749,50513,90
52168,50436,89
52461,50169,88
52949,50414,81
53105,50666,88
54467,50010,90
54960,50279,88
55357,50822,81
55732,50186,90
57239,50705,84
58411,50371,88
58426,50946,85
58686,50346,88
58982,50679,88
59949,50729,87
60784,50605,89
61155,50101,90
61215,50644,88
61404,50759,86
61981,50235,85
62086,50116,86
62175,50273,85
62757,50308,84
62858,50016,89
63823,50857,90
64083,50735,89
64965,50925,87
65385,50255,90
65613,50778,89
68949,50611,90
70816,50780,88
71123,50369,86
71665,50152,82
72018,50714,81
73108,50789,87
73421,50608,90
74447,50981,88
75059,50231,85
75522,50255,88
75674,50524,86
75703,50606,86
76062,50508,86
76748,50561,85
76834,50086,85
77001,50628,90
80293,50391,88
80583,50497,87
80907,50653,88
80973,50469,85
81230,50982,82
81666,50279,88
81768,50124,87
82120,50940,89
82930,50374,87
83075,50106,90
84671,50369,81
84868,50170,85
85019,50842,82
85036,50026,83
85781,50215,83
86285,50725,84
86455,50649,86
87275,50103,84
87451,50462,89
87723,50707,90
89068,50572,90
89111,50033,88
89297,50353,86
89482,50853,89
90557,50496,83
90928,50235,83
91199,50915,88
91217,50745,87
91716,50047,87
92019,50583,82
92088,50753,86
92276,50863,88
92504,50150,84
92677,50632,86
93179,50605,88
93633,50776,84
93823,50201,88
95787,50411,82
95870,50916,89
95976,50037,88
96023,50018,84
97670,50237,89
97878,50669,88
97940,50703,83
98005,50646,82
98460,50990,87
99062,50417,88
99144,50547,88
100335,50077,90
100754,50302,82
100786,50060,89
100944,50145,82
102452,50843,89
102627,50141,89
102848,50855,87
102855,50538,85
103083,50674,85
104069,50206,88
104117,50195,89
104202,50176,89
105642,50651,82
106932,50296,89
108414,50558,82
109025,50091,81
109931,50045,89
110188,50886,87
111538,50349,89
112096,50834,88
112174,50382,89
112258,50110,89
112262,50750,83
112978,50151,81
113159,50521,90
115353,50945,81
115553,50566,90
115657,50155,88
116274,50848,85
116640,50952,90
116809,50102,82
117609,50590,83
118325,50286,88
118758,50622,90
119044,50540,87
120121,50666,89
121106,50129,82
121173,50935,86
121175,50445,86
121862,50889,89
122322,50936,86
123764,50090,86
123970,50786,86
125467,50355,87
125743,50954,90
125782,50136,86
125883,50683,86
126036,50173,86
126935,50907,85
127296,50188,89
127310,50436,84
127439,50667,86
128754,50472,81
128805,50381,85
129697,50664,84
130571,50654,89
131437,50828,89
131468,50922,90
131586,50023,88
131999,50277,83
132349,50674,82
133021,50410,89
133286,50378,90
133714,50258,84
135185,50929,83
135814,50094,88
136266,50705,90
136379,50291,81
136663,50627,88
136663,50627,90
139031,50680,82
140657,50604,88
140666,50604,90
141183,50913,83
141196,50173,88
142229,50059,90
142858,50409,88
143190,50716,87
143790,50272,89
144678,50249,82
145139,50545,81
145327,50921,89
145725,50588,82
145963,50315,87
148478,50694,81
148523,50531,81
148743,50310,86
149799,50983,89
150083,50617,84
151626,50221,82
153460,50296,82
155619,50494,85
159339,50551,88
162206,50607,88
162893,50255,86
163812,50916,83
166464,50820,86
169392,50257,89
171307,50499,82
172285,50263,87
176765,50971,90
177981,50241,90
179184,50611,90
181485,50291,84
183126,50135,84
183167,50280,87
185713,50046,83
188817,50143,87
190355,50245,87
193088,50282,87
198879,50833,90
200100,50434,86
201533,50634,90
201997,50456,89
205177,50805,86
205484,50901,86
205975,50281,88
206636,50517,89
207555,50353,90
209284,50537,88
210319,50139,81
212219,50624,86
213228,50367,89
213868,50439,86
214262,50996,87
216067,50248,88
217382,50213,86
217942,50928,82
217983,50321,90
218557,50026,84
218786,50988,86
218982,50890,89
220967,50615,86
221440,50217,90
221782,50804,82
223957,50123,88
224375,50853,83
224533,50930,89
225155,50805,87
225507,50187,84
228990,50935,87
230242,50435,88
232259,50449,90
232423,50511,86
232882,50155,87
233360,50158,86
233909,50405,90
234062,50093,87
234225,50509,88
235309,50204,87
236040,50908,84
236618,50800,90
237056,50954,82
237561,50884,87
237815,50836,86
238218,50426,88
239600,50697,88
239991,50806,87
240146,50820,84
240951,50513,90
242206,50858,90
242279,50734,81
243206,50398,86
243538,50076,87
245345,50897,87
245715,50757,83
245810,50273,90
246437,50290,81
250927,50666,88
251224,50812,85
252037,50320,82
252057,50024,87
256544,50299,85
258677,50038,89
260306,50849,87
262401,50576,87
262738,50070,87
263175,50843,90
264238,50121,90
264375,50481,82
267178,50198,85
268118,50392,82
269014,50473,87
269504,50324,82
269960,50653,89
270792,50065,83
271091,50800,85
271946,50889,83
272419,50402,84
272776,50792,89
274103,50238,88
274111,50868,90
275272,50061,87
275302,50565,90
275900,50791,88
276215,50471,84
276266,50541,88
276503,50339,90
276902,50429,90
277637,50180,87
279330,50295,88
279837,50255,85
282518,50479,85
282631,50896,89
283600,50582,82
283786,50907,90
285702,50665,87
285879,50877,90
287059,50314,90
287705,50720,86
287785,50084,88
288412,50908,84
288966,50800,86
289197,50790,89
289732,50885,85
289947,50702,84
291374,50071,82
291539,50573,85
291672,50155,86
291753,50235,87
291830,50403,82
291954,50737,85
292624,50624,88
293235,50931,90
293415,50045,88
293437,50181,87
293664,50295,86
293769,50628,85
294659,50205,83
294898,50861,86
295692,50676,88
296019,50899,82
296081,50809,86
296211,50783,81
296378,50774,88
296589,50963,89
296678,50350,90
296736,50203,83
296776,50381,83
298437,50396,84
298734,50820,81
298823,50980,83
299014,50823,89
299125,50795,87
299489,50342,90
300007,50658,90
300238,50248,81
300349,50095,85
300365,50042,82
301393,50569,90
302521,50572,88
303103,50334,89
303247,50186,83
303332,50630,83
303333,50980,89
304206,50384,87
305267,50519,81
305813,50374,84
305866,50794,86
305976,50902,85
306022,50965,81
306215,50605,85
307428,50319,90
307514,50560,88
307709,50839,88
307803,50062,88
308366,50683,90
308970,50125,87
308994,50721,81
309117,50946,81
309251,50734,87
309611,50153,90
309658,50186,86
311246,50934,86
311633,50087,83
311829,50781,85
311844,50731,85
311916,50768,81
312142,50491,87
312143,50491,90
312405,50550,82
312595,50817,88
313086,50633,87
313362,50477,85
313428,50221,88
314458,50418,84
314520,50872,87
314840,50010,87
314978,50063,90
315832,50802,83
315992,50105,90
316148,50470,83
316208,50026,85
316538,50560,90
316802,50882,88
317069,50350,88
317714,50409,90
317867,50100,85
318274,50373,86
318394,50848,90
318554,50117,90
318872,50745,90
319023,50839,90
319047,50724,90
319312,50520,86
319740,50655,83
319861,50803,87
320278,50439,86
320416,50838,81
320707,50511,88
320912,50016,88
321210,50251,87
321247,50439,84
321707,50507,90
322097,50567,83
322102,50989,85
322142,50393,85
322327,50336,87
322668,50877,88
323044,50436,84
323353,50497,90
323441,50975,86
323772,50040,89
323959,50780,87
324247,50529,84
324263,50533,86
324287,50497,90
324492,50364,90
324936,50395,84
324987,50215,87
325382,50670,86
325462,50529,88
325975,50562,87
326140,50348,89
326163,50406,81
326185,50499,89
326439,50104,86
326467,50292,89
327307,50512,84
327918,50005,88
328171,50402,84
329229,50469,83
329304,50321,84
329355,50252,84
329374,50317,90
329404,50845,87
329471,50562,86
329487,50846,87
329815,50834,87
330000,50532,90
330440,50357,90
330727,50893,90
331776,50799,89
332249,50739,88
332275,50776,89
332558,50996,83
332632,50803,83
332776,50943,87
332788,50642,81
333224,50416,87
333283,50930,89
333361,50183,90
333366,50308,90
333696,50787,86
333826,50063,90
333956,50374,82
334292,50907,89
334314,50395,83
334334,50809,86
334451,50954,88
334697,50268,82
334708,50783,87
334741,50238,83
334916,50142,90
334922,50556,84
335013,50575,87
335056,50300,85
335075,50300,90
335113,50996,90
336388,50401,87
336705,50243,90
337044,50598,88
337719,50522,81
337980,50750,84
338572,50360,89
338586,50216,84
338727,50997,88
338825,50327,89
338833,50671,87
338903,50764,89
339231,50923,87
339398,50584,88
340041,50291,85
340484,50467,87
340714,50774,84
341093,50063,87
341282,50532,90
341465,50279,90
341489,50321,87
342383,50267,90
342700,50922,89
343004,50969,90
343561,50592,90
343623,50297,82
343701,50964,87
343736,50994,89
343754,50067,81
343952,50194,89
344050,50726,83
344079,50541,82
344324,50727,88
344398,50382,87
345967,50194,82
346218,50183,81
346424,50334,82
346518,50991,89
347154,50052,83
347622,50348,88
348536,50200,89
348922,50737,86
348994,50454,88
349430,50840,89
349919,50127,89
350657,50214,86
350835,50885,88
351062,50044,81
351262,50997,90
351977,50184,89
352473,50777,82
352636,50978,87
352904,50665,88
353141,50491,83
353190,50296,88
353302,50157,87
353352,50837,86
355175,50449,90
355675,50580,81
355849,50908,81
356202,50914,85
356481,50162,84
356849,50555,90
357013,50303,85
357084,50613,88
357188,50753,83
357593,50280,84
358297,50802,87
358842,50242,83
358881,50322,81
359007,50354,88
359402,50332,90
359813,50966,89
50,51283,86
99,51939,90
220,51677,83
257,51590,85
627,51830,83
1123,51829,90
1168,51028,85
1185,51534,87
1219,51983,89
1550,51368,81
1704,51763,90
2823,51158,89
2972,51480,86
3205,51937,87
3673,51617,81
3694,51596,89
4433,51949,82
4465,51074,86
4536,51130,89
5332,51749,86
5821,51195,83
5970,51648,85
6566,51065,90
7010,51065,90
7307,51300,84
7634,51820,88
8143,51104,82
8191,51158,83
8653,51451,84
9472,51987,87
9532,51458,90
9783,51027,83
10162,51951,86
10194,51203,86
10740,51911,84
12389,51946,84
12519,51275,85
12570,51660,85
12688,51437,89
13206,51825,89
13287,51880,87
13741,51204,86
14246,51400,88
14315,51300,89
14434,51098,86
14949,51898,85
15042,51385,86
15170,51318,86
15670,51021,88
15697,51932,89
16095,51222,82
16157,51878,89
16459,51328,87
17171,51179,85
17182,51787,82
17389,51577,81
17529,51743,84
18079,51525,86
18305,51095,81
18362,51033,85
18653,51857,88
18838,51779,90
19333,51714,87
19376,51285,86
19826,51138,88
20419,51096,90
21332,51683,82
21505,51377,90
21962,51952,88
22184,51884,87
22256,51402,84
22705,51544,86
22965,51436,89
23546,51833,88
23789,51838,89
24201,51669,89
24239,51261,83
24283,51331,89
25080,51865,88
25175,51010,83
26159,51805,89
26570,51766,90
26832,51132,85
26994,51887,84
27085,51322,87
27376,51295,90
27613,51965,86
27699,51426,89
27899,51800,83
27975,51198,90
28581,51416,87
29387,51132,89
29605,51894,85
30105,51670,88
30605,51301,88
31674,51328,82
31677,51492,85
31915,51098,83
32225,51044,88
32287,51073,90
32494,51665,89
32639,51784,82
32803,51611,83
32852,51132,86
34215,51897,87
34809,51257,89
35120,51561,88
35373,51290,83
35741,51036,89
35870,51710,90
36527,51837,89
36628,51705,85
36759,51675,86
37123,51271,85
37468,51242,81
37514,51455,90
37531,51580,83
37587,51149,86
37825,51321,90
38709,51816,89
40115,51625,90
40150,51623,90
40480,51101,90
40607,51804,89
40988,51958,88
41075,51224,82
41370,51586,89
42351,51987,86
